round,x0,y0,d,theta0_degree,delta_theta_degree,gain,mse
2,40.8010,56.0091,0.2765,29.7599,0.9985,1.3885,35.3527
2,40.9457,56.0021,0.2758,29.8714,1.0027,1.3853,36.1703
2,40.8819,55.8593,0.2761,29.7726,0.9919,1.3882,36.5991
2,40.7932,56.0439,0.2766,29.8506,0.9902,1.3900,36.5404
2,40.7782,56.0336,0.2767,29.6844,0.9997,1.3885,35.3384
2,40.7666,55.9260,0.2767,29.6886,0.9929,1.3896,36.4626
2,40.8324,56.2572,0.2765,29.6911,0.9907,1.3897,36.4811
2,40.8051,56.2265,0.2766,29.6714,0.9910,1.3899,36.4887
2,40.8444,55.8633,0.2762,29.8511,0.9947,1.3884,35.8825
2,40.8603,56.1645,0.2763,29.6854,0.9944,1.3887,35.7082
2,40.9918,55.9930,0.2756,29.7579,1.0047,1.3841,36.6482
2,40.7947,56.1641,0.2767,29.8975,0.9987,1.3888,35.2349
2,40.9138,56.0098,0.2760,29.7746,0.9921,1.3881,36.2507
2,40.8314,55.8710,0.2763,29.7578,1.0018,1.3870,35.7496
2,40.7672,55.8980,0.2767,29.7963,0.9918,1.3897,36.5662
2,40.7812,56.0931,0.2767,29.7084,0.9922,1.3899,36.2548
2,40.6850,56.1755,0.2772,29.8699,0.9964,1.3906,35.3727
2,40.8732,56.0253,0.2762,29.6954,0.9929,1.3885,36.1683
2,40.6880,56.0410,0.2771,29.7789,1.0058,1.3879,36.3140
2,40.7498,56.2102,0.2769,29.7948,0.9976,1.3896,35.2337
2,40.6841,55.9068,0.2771,29.7013,1.0001,1.3893,35.6421
2,40.8548,56.1078,0.2763,29.8540,1.0008,1.3873,35.4991
2,40.6427,56.1186,0.2774,29.8417,1.0038,1.3892,35.9740
2,40.7153,56.0106,0.2770,29.8970,0.9947,1.3903,35.6184
2,40.6447,56.1594,0.2774,29.9036,0.9951,1.3913,35.5707
2,40.8108,56.1723,0.2766,29.8196,0.9930,1.3897,35.7529
2,40.7621,56.2256,0.2769,29.6764,1.0037,1.3879,35.7069
2,40.6887,56.1755,0.2772,29.8851,0.9904,1.3915,36.4050
2,40.8154,56.0461,0.2765,29.8780,0.9934,1.3893,35.7099
2,40.7089,55.9826,0.2770,29.7081,1.0011,1.3889,35.4895
2,40.6896,56.2061,0.2772,29.7395,0.9915,1.3913,36.4245
2,40.9700,56.0134,0.2757,29.7138,0.9940,1.3871,36.0311
2,40.8384,56.1756,0.2765,29.8622,0.9958,1.3889,35.3097
2,40.8694,55.8657,0.2761,29.7343,0.9944,1.3880,36.1152
2,40.6968,55.9424,0.2770,29.7585,0.9917,1.3907,36.7121
2,40.9340,56.1367,0.2759,29.6910,0.9915,1.3881,36.3940
2,40.6105,56.0037,0.2775,29.7646,1.0001,1.3904,35.6379
2,40.8312,55.9201,0.2763,29.8089,1.0031,1.3867,35.9142
2,40.8093,55.9629,0.2765,29.7053,1.0054,1.3864,36.1836
2,40.9790,56.0832,0.2757,29.7620,0.9934,1.3872,35.9938
2,40.6066,56.0807,0.2776,29.8958,0.9979,1.3911,35.5471
2,40.7190,55.8865,0.2769,29.8530,1.0007,1.3887,35.6154
2,40.6906,56.1867,0.2772,29.7043,0.9942,1.3909,35.8732
2,40.8726,56.1789,0.2763,29.8956,1.0030,1.3865,36.0696
2,40.9292,55.9205,0.2759,29.8456,1.0021,1.3856,36.0189
2,40.7404,56.3010,0.2770,29.8037,0.9977,1.3899,35.2709
2,40.6446,56.2813,0.2775,29.7767,0.9940,1.3916,35.8953
2,40.6701,56.1082,0.2773,29.7606,1.0003,1.3898,35.3961
2,40.8961,56.1402,0.2761,29.7048,0.9960,1.3880,35.4967
2,40.8075,56.0032,0.2765,29.8943,0.9964,1.3888,35.3806
2,40.9281,55.8912,0.2758,29.8656,1.0041,1.3849,36.4817
2,40.8861,56.0826,0.2762,29.7282,0.9951,1.3881,35.6352
2,40.6143,55.9691,0.2775,29.7631,0.9923,1.3916,36.7504
2,40.9852,56.2357,0.2757,29.7773,1.0053,1.3843,36.8940
2,40.9094,56.1745,0.2761,29.6673,0.9975,1.3875,35.3963
2,40.7992,56.2229,0.2767,29.7480,1.0028,1.3877,35.6739
2,40.6878,56.2622,0.2773,29.6866,0.9953,1.3909,35.6719
2,40.6809,56.1260,0.2772,29.6672,0.9917,1.3911,36.6573
2,40.8357,56.2298,0.2765,29.7732,1.0021,1.3874,35.6269
2,40.6017,56.0045,0.2775,29.7023,1.0026,1.3898,35.7984
2,40.9190,56.2855,0.2761,29.8767,0.9946,1.3882,35.4993
2,40.9806,56.2164,0.2758,29.8780,0.9989,1.3862,35.6792
2,40.7738,56.1786,0.2768,29.7143,0.9973,1.3893,35.2925
2,40.9634,56.1804,0.2758,29.7473,0.9955,1.3872,35.6048
2,40.7895,56.1118,0.2767,29.8159,1.0015,1.3880,35.4723
2,40.9352,55.9316,0.2758,29.7413,1.0024,1.3855,35.9780
2,40.7533,55.8846,0.2767,29.7742,1.0037,1.3875,35.9492
2,40.9995,56.2371,0.2757,29.7502,0.9978,1.3863,35.6250
2,40.7443,55.9442,0.2768,29.6669,0.9904,1.3901,37.2208
2,40.9981,56.2277,0.2757,29.8545,1.0028,1.3848,36.4278
2,40.7769,55.8717,0.2766,29.8654,1.0021,1.3876,35.7931
2,40.6371,55.9450,0.2773,29.8049,0.9914,1.3914,36.8458
2,40.9502,56.1811,0.2759,29.7047,0.9947,1.3875,35.7243
2,40.5944,55.9057,0.2775,29.8255,0.9923,1.3917,36.7987
2,40.7195,56.0384,0.2770,29.6689,0.9939,1.3902,36.1436
2,40.8446,56.2692,0.2765,29.8462,1.0034,1.3868,36.0969
2,40.7226,56.2176,0.2771,29.7812,1.0021,1.3889,35.5411
2,40.8606,56.1559,0.2763,29.8307,1.0031,1.3866,35.9198
2,40.8763,56.2153,0.2763,29.8478,0.9961,1.3884,35.3222
2,40.9743,55.8600,0.2756,29.6943,0.9910,1.3870,37.0632
2,40.8735,56.0045,0.2762,29.8660,0.9976,1.3877,35.3943
2,40.8135,55.8969,0.2764,29.8843,0.9920,1.3892,36.2545
2,40.6103,56.0363,0.2775,29.7877,0.9949,1.3914,36.0197
2,40.6562,56.2932,0.2774,29.7815,1.0010,1.3901,35.5186
2,40.6904,56.0916,0.2771,29.7073,1.0023,1.3890,35.5106
2,40.6497,56.3004,0.2775,29.7138,1.0016,1.3900,35.5548
2,40.9665,55.9227,0.2757,29.6680,0.9988,1.3860,35.7803
2,40.8489,56.1976,0.2764,29.8051,0.9947,1.3889,35.4908
2,40.9423,56.2782,0.2760,29.8756,0.9981,1.3871,35.5032
2,40.8798,56.2140,0.2763,29.7652,0.9992,1.3876,35.3272
2,40.9628,56.1835,0.2758,29.8727,0.9907,1.3881,36.2371
2,40.6786,55.9892,0.2772,29.7433,1.0023,1.3890,35.6254
2,40.7198,55.9677,0.2769,29.8989,0.9985,1.3894,35.4040
2,40.6863,55.9117,0.2771,29.7063,0.9910,1.3907,37.1342
2,40.9264,55.9005,0.2759,29.7031,0.9980,1.3867,35.7271
2,40.7612,56.2144,0.2769,29.8627,1.0048,1.3874,36.3110
2,40.9552,56.0049,0.2758,29.8589,1.0010,1.3857,35.8756
2,40.8851,55.9979,0.2761,29.7807,1.0051,1.3854,36.3982
2,40.7284,55.9035,0.2769,29.6949,1.0015,1.3884,35.6203
2,40.9507,56.2218,0.2759,29.8315,0.9904,1.3883,36.3550
2,40.9551,56.1392,0.2758,29.7010,1.0011,1.3860,35.6786
2,40.6293,56.0814,0.2775,29.7879,1.0053,1.3888,36.2750
2,40.9088,56.2698,0.2762,29.6759,0.9973,1.3877,35.3956
2,40.8956,56.1813,0.2762,29.7227,0.9951,1.3882,35.5716
2,40.6978,56.2964,0.2772,29.8938,0.9941,1.3911,35.5691
2,40.6243,55.9883,0.2774,29.7655,0.9921,1.3915,36.7074
2,40.6971,55.9126,0.2770,29.8749,0.9988,1.3895,35.5323
2,40.6813,56.1311,0.2772,29.6791,1.0014,1.3895,35.4151
2,40.8577,56.2407,0.2764,29.7071,0.9951,1.3888,35.5349
2,40.9518,55.9114,0.2757,29.8360,0.9953,1.3869,35.8375
2,40.8887,56.0258,0.2761,29.6948,0.9963,1.3878,35.5938
2,40.9794,55.9465,0.2756,29.7703,0.9975,1.3862,35.7506
2,40.8583,55.9841,0.2762,29.8034,0.9986,1.3877,35.4126
2,40.6770,56.2299,0.2773,29.6877,0.9989,1.3903,35.3484
2,40.6756,56.3148,0.2774,29.7390,1.0059,1.3883,36.4456
2,40.9253,56.1006,0.2760,29.7494,0.9912,1.3882,36.3866
2,40.8857,56.1186,0.2762,29.7556,0.9990,1.3874,35.3374
2,41.0070,56.2210,0.2756,29.6922,0.9902,1.3874,36.7621
2,40.8321,56.1997,0.2765,29.7865,0.9915,1.3896,36.1091
2,40.7073,56.2657,0.2772,29.8124,1.0046,1.3883,36.1901
2,40.6951,56.3050,0.2772,29.7563,0.9988,1.3902,35.3311
2,40.9696,56.2145,0.2758,29.6663,0.9977,1.3867,35.5311
2,40.6791,55.9187,0.2771,29.8930,1.0013,1.3891,35.6744
2,40.9690,56.1207,0.2758,29.7523,0.9925,1.3875,36.1184
2,40.6479,55.9757,0.2773,29.8145,1.0010,1.3897,35.6078
2,40.8471,56.0398,0.2763,29.7657,0.9929,1.3889,36.0099
2,40.6936,55.9653,0.2771,29.8633,1.0050,1.3879,36.2681
2,40.7481,56.1966,0.2769,29.7134,1.0026,1.3884,35.5333
2,40.9374,56.2529,0.2760,29.7080,0.9912,1.3883,36.3591
2,40.7459,56.2805,0.2770,29.7780,1.0009,1.3890,35.4036
2,40.6758,56.2937,0.2773,29.8271,0.9964,1.3909,35.4321
2,40.8345,56.1326,0.2764,29.8119,0.9928,1.3893,35.8371
2,40.7827,56.2441,0.2768,29.7881,0.9945,1.3899,35.5168
2,40.7573,55.9948,0.2768,29.8763,0.9911,1.3903,36.3664
2,40.8596,55.9013,0.2762,29.8620,0.9963,1.3880,35.6105
2,40.9808,56.2501,0.2758,29.8322,0.9975,1.3867,35.5699
2,40.7454,56.1768,0.2769,29.6865,0.9945,1.3901,35.7516
2,40.7943,56.0703,0.2766,29.9021,0.9955,1.3893,35.3771
2,40.7068,56.2440,0.2772,29.6746,0.9950,1.3906,35.7053
2,40.7113,55.9233,0.2770,29.7206,0.9928,1.3903,36.5349
2,40.8458,55.9230,0.2763,29.7542,0.9991,1.3876,35.5139
2,40.7910,56.2372,0.2767,29.6976,1.0008,1.3884,35.3061
2,40.7090,56.0785,0.2770,29.7748,1.0029,1.3886,35.6583
2,40.9651,55.9990,0.2757,29.6778,1.0008,1.3857,35.7541
2,40.8403,56.0761,0.2764,29.7993,0.9990,1.3880,35.2966
2,40.6857,56.2437,0.2773,29.8687,0.9992,1.3901,35.3404
2,40.7249,56.2484,0.2771,29.7917,0.9970,1.3901,35.3044
2,40.7512,56.1195,0.2769,29.8570,0.9949,1.3900,35.4708
2,40.8730,55.8827,0.2761,29.8150,1.0026,1.3862,35.9598
2,40.8628,55.9638,0.2762,29.8807,0.9905,1.3890,36.4683
2,40.8955,55.9166,0.2760,29.8110,0.9902,1.3884,36.8086
2,40.5933,55.9366,0.2776,29.8910,1.0033,1.3896,36.1113
2,40.7721,56.2962,0.2769,29.6864,1.0008,1.3887,35.3421
2,40.7189,56.1871,0.2771,29.7726,0.9965,1.3902,35.3744
2,40.8062,56.2981,0.2767,29.6862,1.0026,1.3878,35.6203
2,41.0180,56.2595,0.2756,29.8004,1.0020,1.3849,36.2675
2,40.9901,56.1115,0.2757,29.6769,0.9912,1.3873,36.6200
2,40.8173,56.1268,0.2765,29.7314,0.9911,1.3897,36.4211
2,40.8821,56.0172,0.2761,29.8766,0.9986,1.3874,35.4082
2,40.6783,55.9450,0.2771,29.7741,0.9952,1.3904,35.9397
2,40.8995,56.0990,0.2761,29.8210,0.9949,1.3881,35.5426
2,40.7213,56.0311,0.2770,29.8602,0.9903,1.3908,36.6137
2,40.8360,55.9076,0.2763,29.7579,1.0057,1.3858,36.4448
2,40.7789,56.0416,0.2767,29.7602,1.0023,1.3878,35.5544
2,40.8738,55.9397,0.2761,29.8819,0.9951,1.3881,35.6496
2,40.9544,55.9044,0.2757,29.8862,0.9967,1.3866,35.7266
2,40.8981,55.8587,0.2760,29.8342,0.9987,1.3868,35.6889
2,40.9022,55.9164,0.2760,29.8055,0.9938,1.3878,36.0065
2,40.8651,56.1210,0.2763,29.8809,0.9956,1.3885,35.3570
2,40.7290,56.0638,0.2769,29.7125,0.9910,1.3906,36.7083
2,40.7738,55.9618,0.2767,29.8224,1.0008,1.3882,35.4797
2,40.7281,55.9953,0.2769,29.8335,0.9911,1.3906,36.5160
2,40.9386,56.0914,0.2759,29.7033,0.9947,1.3875,35.7858
2,40.7010,56.0406,0.2771,29.8186,1.0014,1.3891,35.4927
2,40.8603,55.8984,0.2762,29.8672,0.9999,1.3871,35.6094
2,40.7577,55.9353,0.2767,29.8720,1.0047,1.3871,36.2504
2,40.7206,55.9543,0.2769,29.6939,1.0016,1.3886,35.5472
2,40.7005,55.9945,0.2770,29.8731,1.0047,1.3879,36.2078
2,40.6846,55.9247,0.2771,29.8625,1.0038,1.3883,36.0443
2,40.8281,56.1140,0.2765,29.8291,1.0031,1.3870,35.8397
2,40.7103,56.2099,0.2771,29.7449,1.0005,1.3895,35.3238
2,40.7862,56.2935,0.2768,29.8878,0.9940,1.3900,35.4854
2,40.7468,55.9594,0.2768,29.8868,0.9995,1.3888,35.4129
2,40.7285,55.9482,0.2769,29.7462,0.9955,1.3898,35.8297
2,40.7177,56.2613,0.2771,29.8760,1.0040,1.3883,36.1539
2,40.9427,56.0363,0.2758,29.7431,0.9905,1.3880,36.6806
2,40.7626,56.0759,0.2768,29.7051,0.9913,1.3902,36.5801
2,40.9091,56.1462,0.2761,29.8937,0.9967,1.3877,35.3534
2,40.9166,55.9755,0.2759,29.8064,0.9965,1.3873,35.5769
2,40.7456,56.1668,0.2769,29.6896,0.9956,1.3900,35.5512
2,40.7808,55.9160,0.2766,29.7774,0.9925,1.3895,36.3661
2,40.8010,56.1463,0.2766,29.7385,1.0029,1.3875,35.6325
2,40.6962,56.1686,0.2772,29.7335,0.9991,1.3899,35.2990
2,40.9962,56.1259,0.2756,29.7152,0.9986,1.3860,35.6387
2,40.7840,56.1333,0.2767,29.8519,1.0001,1.3885,35.3147
2,40.9366,56.2264,0.2760,29.7433,1.0014,1.3862,35.7244
2,40.9920,56.0765,0.2756,29.6970,0.9915,1.3872,36.5479
2,40.7850,55.9681,0.2766,29.8157,0.9913,1.3898,36.4657
2,40.8774,56.1912,0.2763,29.8463,0.9932,1.3888,35.6737
2,40.8863,55.9600,0.2761,29.8814,1.0000,1.3869,35.5905
2,40.8202,56.2114,0.2766,29.7300,0.9973,1.3888,35.2695
2,40.6604,56.0199,0.2773,29.8156,1.0053,1.3883,36.2748
2,40.8373,56.1292,0.2764,29.8777,0.9955,1.3888,35.3446
2,40.6551,56.3081,0.2775,29.8144,0.9958,1.3913,35.5529
2,40.8554,56.1843,0.2764,29.7160,1.0005,1.3876,35.3462
2,40.7705,56.0747,0.2767,29.7840,0.9918,1.3901,36.2334
2,40.6988,56.1522,0.2771,29.7339,1.0059,1.3879,36.2940
2,40.7010,56.1269,0.2771,29.8986,0.9983,1.3900,35.2848
2,40.9339,55.8956,0.2758,29.6806,0.9963,1.3869,35.8984
2,40.6482,56.1974,0.2774,29.7819,0.9979,1.3908,35.4194
2,40.6670,56.0486,0.2772,29.7852,0.9943,1.3909,35.9315
2,40.8917,56.0251,0.2761,29.7232,0.9993,1.3871,35.4341
2,40.6254,55.8915,0.2774,29.8224,0.9990,1.3902,35.7667
2,40.6811,56.1024,0.2772,29.8850,0.9989,1.3900,35.3404
2,40.6636,56.1287,0.2773,29.7828,0.9914,1.3915,36.5087
2,40.8582,55.9472,0.2762,29.8594,1.0049,1.3857,36.4328
2,40.7397,55.8927,0.2768,29.6742,0.9969,1.3892,35.8329
2,40.9386,55.8772,0.2758,29.7227,1.0009,1.3858,35.8778
2,40.6072,55.8870,0.2775,29.7520,0.9955,1.3910,36.2853
2,40.8085,56.0479,0.2765,29.7078,1.0047,1.3867,35.9970
2,40.6389,55.8926,0.2773,29.8988,1.0001,1.3898,35.7069
2,40.9688,55.9578,0.2757,29.7716,1.0033,1.3848,36.2561
2,40.8213,56.1851,0.2765,29.7741,1.0049,1.3866,36.2191
2,40.9852,56.0507,0.2756,29.7602,0.9914,1.3873,36.4613
2,40.9803,55.9325,0.2756,29.7167,0.9928,1.3869,36.4131
2,40.7407,56.2571,0.2770,29.8062,1.0033,1.3883,35.8373
2,40.8044,55.9634,0.2765,29.8825,1.0033,1.3870,35.9778
2,40.6798,56.3153,0.2773,29.8374,0.9971,1.3907,35.3879
2,40.9151,55.9555,0.2759,29.7184,0.9998,1.3865,35.5989
2,40.7209,56.1880,0.2771,29.8912,0.9985,1.3898,35.2526
2,40.9393,56.0246,0.2759,29.8282,0.9969,1.3870,35.5242
2,40.7375,55.9371,0.2768,29.8426,1.0001,1.3887,35.4776
2,40.8550,55.8604,0.2762,29.8868,0.9984,1.3875,35.6031
2,40.7589,56.0925,0.2768,29.7742,0.9900,1.3905,36.7538
2,40.6972,56.1037,0.2771,29.8869,1.0052,1.3880,36.3677
2,40.7705,56.0986,0.2768,29.8803,1.0030,1.3878,35.8206
2,40.7939,55.9985,0.2766,29.7322,1.0000,1.3882,35.3773
2,40.6824,55.9792,0.2771,29.7297,1.0026,1.3888,35.6641
2,40.6383,56.2740,0.2775,29.7668,0.9950,1.3915,35.7659
2,40.8822,55.8831,0.2761,29.6804,1.0026,1.3861,35.8772
2,40.8074,56.2879,0.2767,29.8304,0.9916,1.3901,35.9953
2,40.7967,55.8709,0.2765,29.7944,0.9963,1.3887,35.7477
2,40.8796,56.1158,0.2762,29.7090,0.9985,1.3876,35.3261
2,40.7383,55.8770,0.2768,29.6762,1.0052,1.3872,36.1614
2,40.8541,56.1561,0.2764,29.7911,0.9961,1.3886,35.3551
2,40.9383,56.0265,0.2759,29.8739,0.9955,1.3873,35.5723
2,40.8725,56.1215,0.2762,29.7127,1.0059,1.3856,36.4361
2,40.8722,56.0104,0.2762,29.7226,0.9984,1.3876,35.4244
2,40.7960,55.9018,0.2765,29.8097,0.9927,1.3893,36.2576
2,40.9590,56.0654,0.2758,29.6846,0.9937,1.3873,36.0469
2,40.8067,55.9710,0.2765,29.8915,0.9956,1.3889,35.5013
2,40.8607,56.2124,0.2764,29.7841,0.9977,1.3882,35.2628
2,40.7700,55.8945,0.2766,29.7762,1.0043,1.3871,36.0615
2,40.8437,55.9249,0.2763,29.7137,1.0030,1.3866,35.8139
2,40.6839,55.8871,0.2771,29.8678,1.0051,1.3879,36.3617
2,40.6486,56.3029,0.2775,29.8277,0.9904,1.3921,36.5826
2,40.7857,55.9582,0.2766,29.8526,1.0000,1.3882,35.4375
2,40.6765,56.0755,0.2772,29.6663,0.9912,1.3911,36.8843
2,40.7512,55.9663,0.2768,29.8412,0.9919,1.3901,36.3006
2,40.6141,55.9659,0.2775,29.7311,0.9928,1.3915,36.7054
2,40.7803,56.3026,0.2768,29.8179,0.9913,1.3905,36.1169
2,40.7608,56.0241,0.2768,29.7848,1.0038,1.3876,35.8611
2,40.9000,55.8546,0.2760,29.8955,1.0033,1.3855,36.2914
2,40.6965,55.9975,0.2771,29.7270,1.0007,1.3892,35.4675
2,40.7998,55.9019,0.2765,29.8888,0.9944,1.3891,35.7902
2,40.9563,56.2295,0.2759,29.7388,0.9981,1.3868,35.4785
2,40.8411,55.8834,0.2763,29.6975,0.9998,1.3874,35.6108
2,40.7654,56.2763,0.2769,29.8099,0.9948,1.3901,35.4621
2,40.8294,56.1732,0.2765,29.8811,0.9962,1.3889,35.2659
2,40.9283,55.8993,0.2758,29.8724,1.0042,1.3849,36.5132
2,40.8116,56.1546,0.2766,29.7498,0.9982,1.3887,35.2312
2,40.7821,56.0939,0.2767,29.8616,1.0007,1.3883,35.4043
2,40.7403,56.0538,0.2769,29.8906,0.9962,1.3898,35.3740
2,40.9995,56.2348,0.2757,29.7469,0.9909,1.3875,36.4547
2,40.7272,56.1317,0.2770,29.9014,0.9973,1.3899,35.2515
2,40.7918,56.2879,0.2768,29.8218,1.0041,1.3874,36.1658
2,40.7474,56.2522,0.2770,29.6917,0.9967,1.3899,35.3852
2,40.7614,56.1627,0.2768,29.8322,0.9936,1.3902,35.6673
2,40.7043,56.1030,0.2771,29.8427,0.9901,1.3912,36.6319
2,40.7805,56.2143,0.2768,29.6843,0.9946,1.3898,35.6555
2,40.7926,55.9126,0.2765,29.7653,1.0037,1.3870,35.9327
2,40.8178,56.2567,0.2766,29.8742,1.0000,1.3882,35.3984
2,41.0053,56.1507,0.2756,29.7550,1.0038,1.3844,36.4702
2,40.8485,56.2139,0.2764,29.7685,1.0040,1.3866,36.0518
2,40.7836,55.9360,0.2766,29.7980,0.9901,1.3898,36.9081
2,40.8282,55.8628,0.2763,29.7308,0.9956,1.3883,35.9271
2,40.6743,55.9423,0.2771,29.7819,0.9990,1.3898,35.5648
2,40.6520,56.0200,0.2773,29.7297,1.0016,1.3896,35.5706
2,40.8221,56.0722,0.2765,29.8389,1.0008,1.3877,35.4323
2,40.8848,55.9701,0.2761,29.6930,0.9981,1.3874,35.5289
2,40.8291,55.9051,0.2763,29.7762,0.9985,1.3879,35.5308
2,40.7635,56.0831,0.2768,29.6708,0.9909,1.3902,36.7488
2,40.8148,56.2853,0.2766,29.8815,1.0000,1.3883,35.4313
2,40.6562,56.0011,0.2773,29.7232,1.0042,1.3887,35.9217
2,40.6828,55.9895,0.2771,29.8070,0.9959,1.3904,35.6881
2,40.7454,56.2758,0.2770,29.7025,0.9914,1.3907,36.3798
2,40.8573,56.0356,0.2763,29.8355,0.9967,1.3882,35.3804
2,40.9438,56.0124,0.2758,29.8689,1.0025,1.3854,36.1029
2,40.8470,56.1457,0.2764,29.8006,1.0009,1.3875,35.4359
2,40.8242,56.0762,0.2765,29.7692,0.9948,1.3890,35.6026
2,40.6949,56.2414,0.2772,29.8944,0.9980,1.3903,35.2938
2,40.8019,55.9776,0.2765,29.7363,0.9971,1.3887,35.5046
2,40.6439,56.2206,0.2775,29.7954,0.9996,1.3905,35.4159
2,40.7246,56.1346,0.2770,29.7893,0.9924,1.3907,36.0814
2,40.7902,55.8709,0.2765,29.6823,1.0058,1.3863,36.3221
2,40.7727,56.2990,0.2769,29.8037,1.0044,1.3875,36.1975
2,40.7433,56.0389,0.2769,29.8108,0.9941,1.3900,35.7729
2,40.6849,56.2512,0.2773,29.7673,0.9936,1.3912,35.8585
2,40.9817,56.1423,0.2757,29.6736,1.0022,1.3853,35.9107
2,40.7315,55.9489,0.2769,29.8503,0.9913,1.3904,36.5222
2,40.9070,56.1512,0.2761,29.7613,0.9966,1.3877,35.3983
2,40.6936,55.9708,0.2771,29.8368,0.9937,1.3906,36.0140
2,40.8762,56.1936,0.2763,29.8581,0.9900,1.3893,36.3318
2,40.9819,55.8968,0.2756,29.8720,1.0056,1.3836,37.1277
2,40.9815,56.1301,0.2757,29.8029,0.9938,1.3872,35.8320
2,40.7811,55.9038,0.2766,29.8884,0.9961,1.3890,35.5969
2,40.7325,55.9932,0.2769,29.8276,1.0005,1.3888,35.4245
2,40.5950,55.9445,0.2775,29.6924,0.9995,1.3905,35.8350
2,40.7247,56.0679,0.2770,29.7719,1.0033,1.3882,35.7298
2,40.6180,56.1279,0.2775,29.7300,0.9999,1.3906,35.5068
2,40.7310,56.2358,0.2770,29.8630,1.0007,1.3891,35.4360
2,40.9313,56.2644,0.2760,29.8389,0.9971,1.3875,35.4147
2,40.8776,56.1631,0.2762,29.7019,0.9966,1.3881,35.4011
2,40.8524,56.2909,0.2764,29.8318,1.0055,1.3860,36.7167
2,40.6542,55.9680,0.2773,29.6796,1.0036,1.3889,35.8187
2,40.6704,55.9841,0.2772,29.6930,1.0021,1.3892,35.6114
2,40.7762,55.9779,0.2767,29.7838,1.0031,1.3875,35.7568
2,40.6313,56.2199,0.2775,29.8137,0.9929,1.3919,36.1003
2,40.8370,55.8915,0.2763,29.6806,1.0053,1.3859,36.2517
2,40.9044,56.0738,0.2761,29.7669,0.9935,1.3882,35.8556
2,40.7359,55.9628,0.2768,29.8410,1.0040,1.3877,36.0029
2,40.7590,56.1641,0.2768,29.7107,1.0000,1.3889,35.2482
2,40.7069,56.0437,0.2770,29.8765,0.9926,1.3908,36.0166
2,40.8590,55.9122,0.2762,29.8832,0.9961,1.3880,35.5794
2,40.8130,56.1293,0.2766,29.7580,0.9930,1.3895,35.8954
2,40.8103,56.1140,0.2766,29.8968,0.9943,1.3894,35.4755
2,40.9501,55.9529,0.2758,29.8226,1.0035,1.3850,36.3020
2,40.9802,56.0170,0.2756,29.6944,0.9904,1.3874,36.8896
2,40.7237,55.9756,0.2769,29.7818,1.0036,1.3880,35.8360
2,40.9257,55.9129,0.2759,29.8387,1.0058,1.3845,36.8520
2,40.7741,56.1990,0.2768,29.8172,0.9959,1.3897,35.3310
2,40.8949,55.9375,0.2760,29.6831,1.0003,1.3866,35.6084
2,40.6977,55.9638,0.2770,29.7139,0.9957,1.3901,35.8798
2,40.8790,56.2427,0.2763,29.8187,0.9997,1.3875,35.4079
2,40.7259,56.1477,0.2770,29.8725,1.0052,1.3877,36.3699
2,40.8517,56.1308,0.2764,29.6810,0.9910,1.3892,36.5377
2,40.8930,55.9335,0.2760,29.7178,1.0045,1.3855,36.2090
2,40.8730,56.0956,0.2762,29.6922,0.9908,1.3889,36.5890
2,40.7979,56.1216,0.2766,29.7658,1.0025,1.3876,35.5977
2,40.7499,56.2338,0.2769,29.6966,1.0036,1.3881,35.7220
2,40.7497,55.9845,0.2768,29.7173,0.9948,1.3897,35.8877
2,40.8487,55.9764,0.2763,29.7438,0.9951,1.3884,35.7462
2,40.7409,56.0691,0.2769,29.8601,1.0059,1.3871,36.5270
2,40.9894,56.2129,0.2757,29.8395,0.9955,1.3869,35.6175
2,40.6157,56.1302,0.2775,29.8410,1.0007,1.3904,35.5694
2,40.9679,56.1168,0.2758,29.7275,1.0049,1.3846,36.5085
2,40.8501,56.1092,0.2764,29.8622,1.0010,1.3873,35.5313
2,40.8400,56.0364,0.2764,29.7101,1.0036,1.3866,35.8234
2,40.9117,55.9785,0.2760,29.7537,1.0023,1.3859,35.8453
2,40.8980,56.0561,0.2761,29.7648,1.0053,1.3853,36.4331
2,41.0191,56.2312,0.2756,29.7982,1.0018,1.3849,36.2008
2,40.6578,56.1968,0.2774,29.7691,0.9937,1.3914,35.9561
2,40.8834,56.2727,0.2763,29.8251,0.9998,1.3875,35.4487
2,40.8189,56.0354,0.2765,29.8313,0.9995,1.3880,35.3371
2,40.8214,56.2679,0.2766,29.7807,1.0039,1.3871,36.0312
2,40.6818,56.0739,0.2772,29.7736,0.9934,1.3909,36.0536
2,40.7945,56.2564,0.2767,29.7607,1.0045,1.3872,36.0977
2,40.9592,56.2634,0.2759,29.7957,0.9994,1.3865,35.6017
2,40.7284,56.2951,0.2771,29.6851,1.0000,1.3895,35.3007
2,40.7170,56.1145,0.2770,29.7658,0.9913,1.3909,36.4503
2,40.9300,56.2065,0.2760,29.8227,1.0050,1.3851,36.6448
2,40.7591,55.9398,0.2767,29.8315,0.9967,1.3892,35.5429
2,40.6254,56.1572,0.2775,29.8429,1.0049,1.3890,36.2895
2,40.7042,56.0707,0.2771,29.8350,0.9940,1.3906,35.7726
2,40.9551,56.2449,0.2759,29.8140,1.0036,1.3852,36.3845
2,40.7485,55.9313,0.2768,29.7220,1.0007,1.3884,35.5127
2,40.7218,56.2392,0.2771,29.8021,0.9981,1.3899,35.2552
